aggregation,group,method,budget,n,quality_mean,ttft_ms_mean,ttft_ms_p50,ttft_ms_p95,decode_ms_mean,decode_ms_p50,decode_ms_p95,e2e_ms_mean,e2e_ms_p50,e2e_ms_p95,ssd_read_mb_mean,ssd_read_mb_total,selector_ms_mean,scatter_ms_mean,prefill_ms_mean,selected_kv_ratio_mean,logical_visual_token_ratio_mean,ssd_payload_ratio_vs_full_visual_kv_mean,history_tokens_mean,active_visual_tokens_mean,total_context_tokens_mean,full_visual_kv_gb_mean,selected_visual_kv_gb_mean,gpu_memory_allocated_gb_mean,gpu_peak_memory_allocated_gb_mean,process_rss_gb_mean,dialog_id
dialog,visdial:466354,Static+Diverse 50%,0.5,10,0.6,379.2625807109289,383.8641124893911,397.81305576034356,27.421395597048104,20.225951506290585,49.34528005542232,406.683976307977,403.5220639780164,446.2950949498918,394.985472,3949.85472,18.079463799949735,63.79649462760426,52.98621639958583,0.4796747967479675,0.4796747967479675,0.5104166666666667,95.5,1476.0,1605.9,0.773849088,0.394985472,4.833119744,5.790085222399999,2.100580352,visdial:466354
dialog,visdial:46673,FullLoad,1.0,10,0.7,694.7573647019453,687.1106144681107,750.9089502418647,24.990589794469997,19.870657968567684,43.785015467437894,719.7479544964153,713.4836609766353,774.1962889151182,1226.83392,12268.3392,0.0,,,1.0,1.0,1.0,92.6,2340.0,2468.7,1.22683392,1.22683392,5.28706304,6.7095555072,2.1247066112,visdial:46673
dialog,visdial:46673,ReComp,,10,0.7,547.8620626032352,546.3784285238944,570.9921829053201,19.189620902761817,19.12583500961773,19.757533859228715,567.0516835059971,565.7654015230946,589.9010094406549,0.0,0.0,0.0,0.0,547.8618480090518,,,,92.6,2340.0,2468.7,1.22683392,0.0,5.16315904,8.529446758399999,2.1247066112,visdial:46673
dialog,visdial:46673,SparseVLM 25%,0.25,10,0.7,747.9602575011086,746.3932654936798,809.1473237291211,31.544639315688983,31.918184511596337,40.65586029901169,779.5048968167976,778.1888910103589,846.4325571520021,915.2626687999999,9152.626688,,,,0.24615384615384617,0.24615384615384617,0.6991613247863248,92.6,2340.0,2468.7,1.22683392,0.8577548288,5.286104576,6.7121857536,2.1231136768,visdial:46673
dialog,visdial:46673,Static+Diverse 25%,0.25,10,0.7,360.9523643099237,363.6196220177226,375.1251890847925,19.39245059620589,19.451866974122822,19.677898930967785,380.3448149061296,383.22908102418296,394.5591043535387,317.652992,3176.52992,17.3211885150522,56.72143077827059,55.61517389724031,0.24615384615384617,0.24615384615384617,0.25892094017094014,92.6,2340.0,2468.7,1.22683392,0.317652992,5.28706304,6.710024601600001,2.1231136768,visdial:46673
dialog,visdial:46673,Static+Diverse 50%,0.5,10,0.7,602.223982103169,605.0135325058363,619.5740531402407,19.91812729393132,19.596508500399068,21.58816994342487,622.1421093971003,624.4702764961403,639.160108906799,614.596608,6145.96608,22.680190968094394,91.86919788480736,60.07210871321149,0.4803418803418803,0.4803418803418803,0.5009615384615385,92.6,2340.0,2468.7,1.22683392,0.614596608,5.286104576,6.709175961600001,2.1231136768,visdial:46673
dialog,visdial:473586,FullLoad,1.0,10,0.0,700.0556296959985,696.2407325045206,795.5096580466487,45.48935239436105,43.119630485307425,97.2824305528774,745.5449820903596,740.9410504915286,875.1089300145395,1233.125376,12331.25376,0.0,,,1.0,1.0,1.0,109.5,2352.0,2494.3,1.233125376,1.233125376,5.292740096,6.7389069824,2.1168259072,visdial:473586
dialog,visdial:473586,ReComp,,10,0.0,554.9310918082483,548.5876655147877,589.0090016648173,42.91440580273047,37.71056453115307,94.97631810663725,597.8454976109788,591.6499724844471,663.3723769395145,0.0,0.0,0.0,0.0,554.9309134948999,,,,109.5,2352.0,2494.3,1.233125376,0.0,5.1688213504,8.590513766399999,2.1168259072,visdial:473586
dialog,visdial:473586,SparseVLM 25%,0.25,10,0.0,794.2227378021926,800.5324089899659,827.8061902499758,59.858515101950616,50.4861939989496,137.54690156201818,854.0812529041432,844.2886090197135,965.353091811994,1023.7247487999999,10237.247488,,,,0.24489795918367344,0.24489795918367344,0.7833120748299319,109.5,2352.0,2494.3,1.233125376,0.9659219967999999,5.292396032,6.739969177600001,2.1349269504,visdial:473586
dialog,visdial:473586,Static+Diverse 25%,0.25,10,0.1,361.4680701983161,361.09153399593197,379.1471784556052,43.86731398990378,38.33594647585414,108.1905435945372,405.3353841882199,396.69542098999955,466.30137659376476,324.272128,3242.72128,16.783294040942565,56.12700778292492,58.599853893974796,0.24617346938775514,0.24617346938775514,0.26296768707483,109.5,2352.0,2494.3,1.233125376,0.324272128,5.292740096,6.7395737088,2.1140537344,visdial:473586
dialog,visdial:473586,Static+Diverse 50%,0.5,10,0.0,588.2047737948596,587.7466950041708,605.7736570102861,41.99374670279212,37.718545529060066,98.09458873933173,630.1985204976518,615.5077724833973,703.5154217533999,621.28128,6212.8128,22.518445213790983,91.99989396729507,57.972309697652236,0.4829931972789116,0.4829931972789116,0.5038265306122449,109.5,2352.0,2494.3,1.233125376,0.62128128,5.292396032,6.739226828800001,2.1151940608,visdial:473586
dialog,visdial:475748,FullLoad,1.0,10,0.7,691.8916170950979,689.2944969877135,765.9168114390923,25.725111103383824,19.910925009753555,39.3579286057502,717.6167281984817,708.9561075263191,789.4960639503552,1124.073472,11240.73472,0.0,,,1.0,1.0,1.0,84.7,2144.0,2260.9,1.124073472,1.124073472,5.183344128,6.4871706624,2.121314304,visdial:475748
dialog,visdial:475748,ReComp,,10,0.7,508.29153670347296,510.44227500096895,531.2000449077459,22.7507357893046,19.162232492817566,37.28933121310547,531.0422724927776,529.6574639796745,556.5207034698687,0.0,0.0,0.0,0.0,508.29134630039334,,,,84.7,2144.0,2260.9,1.124073472,0.0,5.070674636800001,8.0023571968,2.121314304,visdial:475748
dialog,visdial:475748,SparseVLM 25%,0.25,10,0.6,713.9074587030336,727.7529369748663,787.562386810896,35.05846460466273,35.03867151448503,46.08447096834424,748.9659233076964,763.0245545005891,819.4010775448987,908.591104,9085.91104,,,,0.2462686567164179,0.2462686567164179,0.7614272388059702,84.7,2144.0,2260.9,1.124073472,0.85590016,5.183344128,6.4945316351999995,2.121314304,visdial:475748
dialog,visdial:475748,Static+Diverse 25%,0.25,10,0.5,319.85308429575525,325.7253750052769,344.8527238011593,23.6220172024332,19.58817499689758,38.38511439971626,343.47510149818845,345.31355000217445,372.707983510918,272.105472,2721.05472,14.992901944788173,48.57056948239915,54.430020396830514,0.2238805970149254,0.2238805970149254,0.24207089552238809,84.7,2144.0,2260.9,1.124073472,0.272105472,5.183344128,6.4874208256,2.121314304,visdial:475748
dialog,visdial:475748,Static+Diverse 50%,0.5,10,0.6,542.5007092999294,538.142659526784,565.4015162959695,24.301022803410888,19.623991509433836,38.40805573563557,566.8017321033403,566.1609174858313,587.7722552686464,571.998208,5719.98208,22.21348700695671,85.33626731368713,54.935185209615156,0.4925373134328358,0.4925373134328358,0.5088619402985074,84.7,2144.0,2260.9,1.124073472,0.571998208,5.183344128,6.4870817791999995,2.121314304,visdial:475748
dialog,visdial:482512,FullLoad,1.0,10,0.5,600.3875793074258,597.2872780403122,680.0429872411769,62.22480309079401,30.037288001039997,187.0977336511712,662.6123823982198,650.8480895136017,814.7213692223885,1124.073472,11240.73472,0.0,,,1.0,1.0,1.0,96.3,2144.0,2275.8,1.124073472,1.124073472,5.183344128,6.503051929600001,2.0932583424,visdial:482512
dialog,visdial:482512,ReComp,,10,0.5,499.835872388212,504.1911799926311,521.5370473335497,57.73788070073351,19.928430498111993,185.19928815367143,557.5737530889455,534.2192339885514,689.3573456851298,0.0,0.0,0.0,0.0,499.8356691969093,,,,96.3,2144.0,2275.8,1.124073472,0.0,5.070674636800001,8.0336397312,2.0932583424,visdial:482512
dialog,visdial:482512,SparseVLM 25%,0.25,10,0.5,743.3058465016074,751.1574020027183,795.0725252158009,70.27345170499757,41.803310508839786,203.36736138269748,813.579298206605,787.608431011904,978.1441235012605,891.1323136,8911.323136,,,,0.2462686567164179,0.2462686567164179,0.7458955223880598,96.3,2144.0,2275.8,1.124073472,0.8384413696,5.183344128,6.5037462528,2.0913983488,visdial:482512
dialog,visdial:482512,Static+Diverse 25%,0.25,10,0.5,326.3400540978182,328.66524951532483,349.70594808110036,59.63392629637383,19.935630989493802,192.2780984372364,385.97398039419204,355.8446594979614,540.0313929858382,274.202624,2742.02624,15.198473702184856,49.588473804760724,54.55859559588134,0.2388059701492537,0.2388059701492537,0.24393656716417916,96.3,2144.0,2275.8,1.124073472,0.274202624,5.183344128,6.503454822399999,2.0913983488,visdial:482512
dialog,visdial:482512,Static+Diverse 50%,0.5,10,0.5,565.451354207471,568.49822201184,589.8997787095141,59.45545280701481,20.233261020621285,190.8446378278311,624.9068070144858,598.8148195028771,764.671892559272,573.046784,5730.46784,22.352028504246846,86.30980408051983,56.48669269285165,0.4925373134328358,0.4925373134328358,0.5097947761194029,96.3,2144.0,2275.8,1.124073472,0.573046784,5.183344128,6.5034190336,2.0939542528,visdial:482512
dialog,visdial:485718,FullLoad,1.0,10,0.6,609.3770173902158,598.0988519731909,681.5098355844384,24.35387319419533,20.188603491988033,41.278280696133145,633.7308905844111,618.2259979832452,712.513185114949,1132.46208,11324.6208,0.0,,,1.0,1.0,1.0,87.4,2160.0,2281.1,1.13246208,1.13246208,5.191732736,6.5092952064,2.1271990272,visdial:485718
dialog,visdial:485718,ReComp,,10,0.6,517.3603109142277,519.2489410110284,540.1573849463603,21.578206290723756,19.835564482491463,30.314277490833753,538.9385172049515,539.1674039710779,561.0546738607809,0.0,0.0,0.0,0.0,517.3600920010358,,,,87.4,2160.0,2281.1,1.13246208,0.0,5.078224384,8.0515996672,2.0794957824,visdial:485718
dialog,visdial:485718,SparseVLM 25%,0.25,10,0.6,642.5504191953223,647.909303981578,703.0504065827699,47.726008703466505,29.997067496879026,138.1757595081579,690.2764278987888,699.7029144840781,795.9645884140626,785.1999232000001,7851.999232,,,,0.2444444444444444,0.2444444444444444,0.6464814814814814,87.4,2160.0,2281.1,1.13246208,0.7321157632,5.191732736,6.509945344,2.0993298432,visdial:485718
dialog,visdial:485718,Static+Diverse 25%,0.25,10,0.6,337.4740554019809,334.2740344814956,355.9479502844624,46.282985497964546,19.901072490029037,165.50050099322078,383.7570408999454,358.65179999382235,507.982669456396,291.504128,2915.04128,16.07304338249378,52.970248501515016,51.60904670483433,0.23935185185185187,0.23935185185185187,0.2574074074074074,87.4,2160.0,2281.1,1.13246208,0.291504128,5.191732736,6.509618688,2.0785324032,visdial:485718
dialog,visdial:485718,Static+Diverse 50%,0.5,10,0.6,532.3352565988898,529.439303005347,564.0294833981898,21.699451096355915,19.43000699975528,31.19826954207381,554.0347076952457,559.6573064976837,583.6722091800766,590.872576,5908.72576,21.12098597572185,86.52109722024761,53.119240811793134,0.4962962962962963,0.4962962962962963,0.5217592592592591,87.4,2160.0,2281.1,1.13246208,0.590872576,5.191732736,6.5097665024,2.0884217856,visdial:485718
dialog,visdial:486531,FullLoad,1.0,10,0.5,677.0404429989867,676.5098909672815,758.4664801717736,19.887453207047656,19.905303517589346,20.264111217693426,696.9278962060343,696.2908229907043,778.3528647996718,1124.073472,11240.73472,0.0,,,1.0,1.0,1.0,88.4,2144.0,2267.4,1.124073472,1.124073472,5.183344128,6.49519488,2.1132918784,visdial:486531
dialog,visdial:486531,ReComp,,10,0.5,506.83337189257145,508.4511605091393,529.8709553404478,19.16773981647566,19.16758151492104,19.871649667038582,526.0011117090471,527.3523020150606,549.6477585082175,0.0,0.0,0.0,0.0,506.8331257905811,,,,88.4,2144.0,2267.4,1.124073472,0.0,5.070674636800001,8.0158552064,2.1132918784,visdial:486531
dialog,visdial:486531,SparseVLM 25%,0.25,10,0.5,751.122253399808,760.3929510223679,805.218596040504,36.18411309435032,36.78970399778336,52.01928174647036,787.3063664941583,797.0576570078265,847.4071638425812,917.766144,9177.66144,,,,0.2462686567164179,0.2462686567164179,0.769589552238806,88.4,2144.0,2267.4,1.124073472,0.8650752,5.183344128,6.495905484800001,2.1142749184,visdial:486531
dialog,visdial:486531,Static+Diverse 25%,0.25,10,0.5,316.80402269703336,313.9247095095925,338.68916447099764,19.425080390647054,19.28985200356692,19.92895689618308,336.2291030876804,333.0608189862687,358.33346669678576,274.726912,2747.26912,13.841740769566968,46.28508673631586,55.67639069631696,0.22434701492537315,0.22434701492537315,0.24440298507462685,88.4,2144.0,2267.4,1.124073472,0.274726912,5.183344128,6.495569664,2.1142749184,visdial:486531
dialog,visdial:486531,Static+Diverse 50%,0.5,10,0.5,566.1946524924133,572.9456059925724,581.9552261644276,21.079460601322353,19.718335999641567,27.914994212915175,587.2741130937357,592.3751769587398,609.4775643083267,574.619648,5746.19648,23.298281303141266,88.58030023402534,59.26041778875515,0.4925373134328358,0.4925373134328358,0.5111940298507462,88.4,2144.0,2267.4,1.124073472,0.574619648,5.183344128,6.4952748544,2.1142749184,visdial:486531
dialog,visdial:487201,FullLoad,1.0,10,0.1,641.6430541954469,629.7645919839852,720.9681752923643,25.083074101712555,20.420940505573526,39.65795850381255,666.7261282971594,660.1259305025451,746.6270258795703,1226.83392,12268.3392,0.0,,,1.0,1.0,1.0,106.9,2340.0,2481.4,1.22683392,1.22683392,5.28706304,6.7258825216,2.0881989632,visdial:487201
dialog,visdial:487201,ReComp,,10,0.1,566.3433620007709,571.4482544863131,593.6782361211954,23.14149079611525,19.3026555061806,38.487612750031985,589.4848527968861,590.6129619979765,628.103868974722,0.0,0.0,0.0,0.0,566.3431046996266,,,,106.9,2340.0,2481.4,1.22683392,0.0,5.16315904,8.5571655168,2.0881989632,visdial:487201
dialog,visdial:487201,SparseVLM 25%,0.25,10,0.1,713.3947472961154,726.891242491547,825.6117795855971,27.861797105288133,23.913749493658543,43.662975393817746,741.2565444014035,749.4169365090784,859.9423476145603,973.3668864,9733.668864,,,,0.24615384615384617,0.24615384615384617,0.7465224358974358,106.9,2340.0,2481.4,1.22683392,0.9158590463999999,5.286104576,6.7258300416,2.1060468736,visdial:487201
dialog,visdial:487201,Static+Diverse 25%,0.25,10,0.1,328.75865289825015,329.651730513433,345.091539848363,21.45730541087687,19.50520949321799,30.283270726795287,350.215958309127,352.85763451247476,365.8339817135129,315.817984,3158.17984,14.83633904135786,51.247635879553854,57.340987102361396,0.24615384615384617,0.24615384615384617,0.25742521367521365,106.9,2340.0,2481.4,1.22683392,0.315817984,5.28706304,6.726476697600001,2.0884914176,visdial:487201
dialog,visdial:487201,Static+Diverse 50%,0.5,10,0.1,559.7694236959796,563.2480309868697,583.6178790952545,21.342157997423783,19.62126948637888,29.94572922179939,581.1115816934034,583.4247500170022,606.0886569553986,615.972864,6159.72864,22.991891036508605,93.18379840115085,58.437851106282324,0.4803418803418803,0.4803418803418803,0.5020833333333333,106.9,2340.0,2481.4,1.22683392,0.615972864,5.286104576,6.7254075904,2.0903395328,visdial:487201
dialog,visdial:492620,FullLoad,1.0,10,0.8,650.4189708968624,648.8729424891062,728.2128409075085,27.25052441819571,21.650389506248757,45.90009900857693,677.6694953150582,677.5802750198636,758.578319704975,1226.83392,12268.3392,0.0,,,1.0,1.0,1.0,84.3,2340.0,2457.1,1.22683392,1.22683392,5.28706304,6.6958057472,2.115186688,visdial:492620
dialog,visdial:492620,ReComp,,10,0.8,538.7102584005333,535.9231309848838,569.6988268115092,23.36489378940314,19.778745976509526,38.12740699213464,562.0751521899365,561.1010520078707,589.3419805011945,0.0,0.0,0.0,0.0,538.7100362044293,,,,84.3,2340.0,2457.1,1.22683392,0.0,5.16315904,8.5040825856,2.115186688,visdial:492620
dialog,visdial:492620,SparseVLM 25%,0.25,10,0.9,751.8173446005676,774.9140534724575,795.0290080072591,36.23493388295174,32.829523988766596,60.07743440568446,788.0522784835193,803.3448694914114,854.9080924101872,898.1577728,8981.577728,,,,0.24615384615384617,0.24615384615384617,0.6852190170940171,84.3,2340.0,2457.1,1.22683392,0.8406499328,5.286104576,6.695583897600001,2.1154816,visdial:492620
dialog,visdial:492620,Static+Diverse 25%,0.25,10,0.7,346.16922118584625,350.6326789793093,360.3398329432821,23.31559220328927,19.42691847216338,38.48040357697755,369.4848133891355,375.5758934712503,391.97370909678284,313.065472,3130.65472,16.56336163287051,54.66576582984999,56.39671509852633,0.2465811965811966,0.2465811965811966,0.2551816239316239,84.3,2340.0,2457.1,1.22683392,0.313065472,5.28706304,6.6961400831999995,2.1154816,visdial:492620
dialog,visdial:492620,Static+Diverse 50%,0.5,10,0.8,567.9411794000771,573.2906289922539,595.0222029583529,23.66683059372008,19.950135028921068,38.93289947300218,591.6080099937972,593.0264429771341,615.0087131856708,611.844096,6118.44096,22.222957806661725,90.42697040713392,54.570459498791024,0.4807692307692307,0.4807692307692307,0.4987179487179487,84.3,2340.0,2457.1,1.22683392,0.611844096,5.286104576,6.6952196608,2.1179195392,visdial:492620
dialog,visdial:505558,FullLoad,1.0,10,0.5,642.1316259133164,656.4544165157713,713.4978488844354,36.298457585508004,29.999557475093752,68.34705106739419,678.4300834988244,689.1502575017512,733.4429448848823,1226.83392,12268.3392,0.0,,,1.0,1.0,1.0,100.8,2340.0,2475.4,1.22683392,1.22683392,5.28706304,6.715815424,2.096336896,visdial:505558
dialog,visdial:505558,ReComp,,10,0.4,555.4014334105887,551.0039479995612,572.8715320903575,33.712080790428445,19.354107993422076,94.85852579236953,589.1135142010171,584.5411949849222,644.6956387371755,0.0,0.0,0.0,0.0,555.4011956206523,,,,100.8,2340.0,2475.4,1.22683392,0.0,5.16315904,8.5436080128,2.096336896,visdial:505558
dialog,visdial:505558,SparseVLM 25%,0.25,10,0.5,724.0653181972448,737.1194150182419,757.3205153952586,50.89503490016796,47.08714547450654,103.28638466889961,774.9603530974127,775.4762014956214,810.5873025604524,903.8594048,9038.594048,,,,0.24615384615384617,0.24615384615384617,0.6898664529914529,100.8,2340.0,2475.4,1.22683392,0.8463515648,5.286104576,6.7158956032,2.096336896,visdial:505558
dialog,visdial:505558,Static+Diverse 25%,0.25,10,0.4,353.68732219794765,355.95976599142887,363.8204219721956,34.84108180273324,20.127185998717323,98.17332983075167,388.5284040006809,377.99361150246114,455.9975510172079,315.817984,3158.17984,16.83634244836867,55.30106860678643,58.13752099638805,0.2341880341880342,0.2341880341880342,0.25742521367521365,100.8,2340.0,2475.4,1.22683392,0.315817984,5.28706304,6.7163679232,2.096336896,visdial:505558
dialog,visdial:505558,Static+Diverse 50%,0.5,10,0.4,566.8278123019263,571.6758685011882,592.7027481840923,34.991624200483784,20.050877472385764,99.53139747376545,601.8194365024101,600.310277484823,665.3690243634627,615.972864,6159.72864,22.862244700081646,93.40199261787347,57.407570391660556,0.4803418803418803,0.4803418803418803,0.5020833333333333,100.8,2340.0,2475.4,1.22683392,0.615972864,5.286104576,6.715444070399999,2.1050662912,visdial:505558
